Brand;Model;Generation;Version
Nissan; Navara; IV(2015-teraz); DoubleCab(2015-teraz)
Nissan; Navara; IV(2015-teraz); DoubleCabPodwozie(2015-teraz)
Nissan; Navara; IV(2015-teraz); KingCab(2015-teraz)
Nissan; Navara; IV(2015-teraz); KingCabPodwozie(2015-teraz)
Nissan; Navara; III(2005-2014); KingCabFacelifting(2010-2014)
Nissan; Navara; III(2005-2014); DoubleCabFacelifting(2010-2014)
Nissan; Navara; III(2005-2014); PickUp(2005-2010)
Nissan; Navara; II(1998-2005);
Nissan; Navara; I(1986-1997);
Nissan; NV200; PlaceholderGen; EVALIA(2015-teraz)
Nissan; NV200; PlaceholderGen; e-Van(2015-teraz)
Nissan; NV200; PlaceholderGen; e-Combi(2015-teraz)
Nissan; NV200; PlaceholderGen; Van(2010-teraz)
Nissan; NV200; PlaceholderGen; Combi(2010-teraz)
Nissan; Qashqai; III(2021-teraz); e-Power(2022-teraz)
Nissan; Qashqai; III(2021-teraz); Crossover(2021-teraz)
Nissan; Qashqai; II(2014-2021); CrossoverFacelifting(2017-2021)
Nissan; Qashqai; II(2014-2021); Crossover(2014-2017)
Nissan; Qashqai; I(2007-2013); CrossoverFacelifting(2009-2013)
Nissan; Qashqai; I(2007-2013); Crossover+2(2009-2011)
Nissan; Qashqai; I(2007-2013); Crossover+2Facelifting(2009-2013)
Nissan; Qashqai; I(2007-2013); Crossover(2007-2011)
Nissan; Townstar; PlaceholderGen; VanDługi(2023-teraz)
Nissan; Townstar; PlaceholderGen; KombiElektryczny(2023-teraz)
Nissan; Townstar; PlaceholderGen; Van(2022-teraz)
Nissan; Townstar; PlaceholderGen; Kombi(2022-teraz)
Nissan; Townstar; PlaceholderGen; VanElektrycznyKrótki(2022-teraz)
Nissan; Townstar; PlaceholderGen; VanElektrycznyDługi(2022-teraz)
Nissan; X-Trail; IV(2022-teraz);
Nissan; X-Trail; III(2014-2022); TerenowyFacelifting(2017-2022)
Nissan; X-Trail; III(2014-2022); Terenowy(2014-2017)
Nissan; X-Trail; II(2007-2014);
Nissan; X-Trail; I(2001-2007);
Nissan; 100NX; PlaceholderGen;
Nissan; 200SX; IV(1999-2002);
Nissan; 200SX; III(1993-2000);
Nissan; 200SX; II(1988-1993);
Nissan; 200SX; I(1983-1988);
Nissan; 280ZX; PlaceholderGen;
Nissan; 300ZX; Z32(1990-2000);
Nissan; 300ZX; Z31(1984-1990);
Nissan; 350Z; PlaceholderGen; Cabrio(2005-2007)
Nissan; 350Z; PlaceholderGen; Coupe(2003-2008)
Nissan; 370Z; PlaceholderGen; Nismo(2016-2020)
Nissan; 370Z; PlaceholderGen; RoadsterFacelifting(2012-2020)
Nissan; 370Z; PlaceholderGen; CoupeFacelifting(2012-2020)
Nissan; 370Z; PlaceholderGen; Roadster(2009-2012)
Nissan; 370Z; PlaceholderGen; Coupe(2009-2012)
Nissan; Almera; II(2000-2006); Sedan(2000-2006)
Nissan; Almera; II(2000-2006); Hatchback(2000-2006)
Nissan; Almera; I(1995-2000); Hatchback(1995-2000)
Nissan; Almera; I(1995-2000); Sedan(1995-2000)
Nissan; Almera Tino; PlaceholderGen;
Nissan; Altima; V(2012-2018); SedanFacelifting(2015-2018)
Nissan; Altima; V(2012-2018); Sedan(2012-2015)
Nissan; Altima; IV(2006-2012); Sedan(2006-2012)
Nissan; Altima; IV(2006-2012); Coupe(2006-2012)
Nissan; Altima; III(2002-2006);
Nissan; Altima; II(1998-2002);
Nissan; Altima; I(1993-1997);
Nissan; Bluebird; V(1996-2001);
Nissan; Bluebird; IV(1991-1997);
Nissan; Bluebird; III(1983-1991); Hatchback(1985-1991)
Nissan; Bluebird; III(1983-1991); Kombi(1984-1990)
Nissan; Bluebird; III(1983-1991); Sedan(1983-1990)
Nissan; Bluebird; II(1980-1984); Sedan(1980-1984)
Nissan; Bluebird; II(1980-1984); Coupe(1980-1984)
Nissan; Bluebird; II(1980-1984); Kombi(1980-1984)
Nissan; Bluebird; I(1974-1979);
Nissan; Cherry; III(1982-1986);
Nissan; Cherry; II(1978-1983); Coupe(1978-1982)
Nissan; Cherry; II(1978-1983); Hatchback(1978-1982)
Nissan; Cherry; II(1978-1983); Kombi(1978-1983)
Nissan; Cherry; I(1974-1978); Coupe(1974-1978)
Nissan; Cherry; I(1974-1978); StationWagon(1974-1978)
Nissan; Cube; PlaceholderGen;
Nissan; Evalia; PlaceholderGen;
Nissan; Interstar; II(2006-2011);
Nissan; Interstar; I(2002-2006);
Nissan; Kubistar; PlaceholderGen;
Nissan; Laurel; V(1997-2001);
Nissan; Laurel; IV(1990-1997);
Nissan; Laurel; III(1985-1989);
Nissan; Laurel; II(1981-1985);
Nissan; Laurel; I(1977-1983);
Nissan; Maxima; VI(2004-2009);
Nissan; Maxima; V(2000-2004);
Nissan; Maxima; IV(1995-2000);
Nissan; Maxima; III(1988-1995);
Nissan; Maxima; II(1985-1988); Sedan(1985-1988)
Nissan; Maxima; II(1985-1988); Kombi(1985-1988)
Nissan; Maxima; I(1981-1984);
Nissan; Murano; II(2008-2015);
Nissan; Murano; I(2002-2007);
Nissan; Note; II(2013-2016);
Nissan; Note; I(2005-2013); MikrovanFacelifting(2010-2013)
Nissan; Note; I(2005-2013); Mikrovan(2005-2010)
Nissan; NP300; PlaceholderGen; DoubleCab(2008-2012)
Nissan; NP300; PlaceholderGen; SingleCab(2008-2012)
Nissan; Pathfinder; III(2004-2014); TerenowyFacelifting(2010-2014)
Nissan; Pathfinder; III(2004-2014); Terenowy(2004-2010)
Nissan; Pathfinder; II(1995-2004);
Nissan; Pathfinder; I(1986-1995);
Nissan; Patrol; IV(1997-2003);
Nissan; Patrol; III(1988-1997);
Nissan; Patrol; II(1986-1995); Long(1988-1995)
Nissan; Patrol; II(1986-1995); Standard(1986-1990)
Nissan; Patrol; I(1979-1988); Standard(1979-1988)
Nissan; Patrol; I(1979-1988); Long(1979-1988)
Nissan; Pick Up; IV(2002-2007);
Nissan; Pick Up; III(1998-2002);
Nissan; Pick Up; II(1986-1998);
Nissan; Pick Up; I(1983-1986);
Nissan; Pixo; PlaceholderGen;
Nissan; Prairie; III(1998-2005);
Nissan; Prairie; II(1988-1998);
Nissan; Prairie; I(1983-1988);
Nissan; President; III(2002-2010);
Nissan; President; II(1990-2002);
Nissan; President; I(1973-1989);
Nissan; Primastar; PlaceholderGen;
Nissan; Primera; III(2002-2007); Sedan(2002-2007)
Nissan; Primera; III(2002-2007); Hatchback(2002-2007)
Nissan; Primera; III(2002-2007); Kombi(2002-2007)
Nissan; Primera; II(1996-2002); Kombi(1997-2002)
Nissan; Primera; II(1996-2002); Sedan(1996-2002)
Nissan; Primera; II(1996-2002); Hatchback(1996-2002)
Nissan; Primera; I(1990-1998); Sedan(1990-1996)
Nissan; Primera; I(1990-1998); Hatchback(1990-1996)
Nissan; Primera; I(1990-1998); Kombi(1990-1998)
Nissan; Pulsar; PlaceholderGen;
Nissan; Quest; III(2004-2011);
Nissan; Quest; II(1999-2002);
Nissan; Quest; I(1992-1999);
Nissan; Sentra; VI(2006-2012);
Nissan; Sentra; V(1998-2006);
Nissan; Sentra; IV(1994-1998);
Nissan; Sentra; III(1991-1994); Sedan(1991-1994)
Nissan; Sentra; III(1991-1994); Coupe(1991-1994)
Nissan; Sentra; II(1986-1990);
Nissan; Sentra; I(1982-1986);
Nissan; Serena; II(1999-2001);
Nissan; Serena; I(1991-1999);
Nissan; Skyline; V36(2006-2014);
Nissan; Skyline; V35(2001-2006); Sedan(2001-2006)
Nissan; Skyline; V35(2001-2006); Coupe(2001-2005)
Nissan; Skyline; R34(1998-2002); Sedan(1998-2002)
Nissan; Skyline; R34(1998-2002); Coupe(1998-2002)
Nissan; Skyline; R33(1993-1998); Sedan(1993-1998)
Nissan; Skyline; R33(1993-1998); Coupe(1993-1998)
Nissan; Skyline; R32(1989-1993); Sedan(1989-1993)
Nissan; Skyline; R32(1989-1993); Coupe(1989-1993)
Nissan; Skyline; R31(1985-1989); Kombi(1985-1989)
Nissan; Skyline; R31(1985-1989); Sedan(1985-1989)
Nissan; Skyline; R30(1981-1985); Hatchback(1981-1985)
Nissan; Skyline; R30(1981-1985); Coupe(1981-1985)
Nissan; Skyline; C211(1977-1981); Sedan(1977-1981)
Nissan; Skyline; C211(1977-1981); Coupe(1977-1981)
Nissan; Skyline; C110(1972-1977); Sedan(1972-1977)
Nissan; Skyline; C110(1972-1977); Coupe(1972-1977)
Nissan; Skyline; C10(1968-1972); Sedan(1968-1972)
Nissan; Skyline; C10(1968-1972); Coupe(1968-1972)
Nissan; Skyline; S50(1963-1968);
Nissan; Skyline; ALSI-2(1957-1963);
Nissan; Stanza; IV(1990-1992);
Nissan; Stanza; III(1986-1989);
Nissan; Stanza; II(1981-1985); Sedan(1981-1985)
Nissan; Stanza; II(1981-1985); Hatchback(1981-1985)
Nissan; Stanza; I(1977-1981); Kombi(1977-1981)
Nissan; Stanza; I(1977-1981); Sedan(1977-1981)
Nissan; Sunny; B15(1998-2007);
Nissan; Sunny; B14(1995-2000); Sedan(1995-2000)
Nissan; Sunny; B14(1995-2000); Kombi(1995-2000)
Nissan; Sunny; B13(1990-1995); Sedan(1990-1995)
Nissan; Sunny; B13(1990-1995); Van(1990-1995)
Nissan; Sunny; B13(1990-1995); Kombi(1990-1995)
Nissan; Sunny; B13(1990-1995); Coupe(1990-1995)
Nissan; Sunny; B13(1990-1995); Hatchback(1990-1995)
Nissan; Sunny; B12(1986-1991); Coupe(1986-1991)
Nissan; Sunny; B12(1986-1991); Hatchback(1986-1991)
Nissan; Sunny; B12(1986-1991); Sedan(1986-1991)
Nissan; Sunny; B12(1986-1991); Kombi(1986-1991)
Nissan; Sunny; B11(1982-1987); Sedan(1982-1987)
Nissan; Sunny; B11(1982-1987); Coupe(1982-1986)
Nissan; Sunny; B11(1982-1987); Kombi(1982-1986)
Nissan; Sunny; B310(1979-1983);
Nissan; Sunny; B210(1974-1983);
Nissan; Sunny; B110(1970-1976); Sedan(1970-1976)
Nissan; Sunny; B110(1970-1976); Coupe(1970-1976)
Nissan; Sunny; B110(1970-1976); Kombi(1970-1976)
Nissan; Sunny; B20(1968-1970);
Nissan; Sunny; B10(1966-1968);
Nissan; Teana; J32(2008-2013);
Nissan; Teana; J31(2003-2008);
Nissan; Terrano; II(1993-2003);
Nissan; Terrano; I(1987-1993);
Nissan; Tiida; PlaceholderGen; HatchbackFacelifting(2010-2012)
Nissan; Tiida; PlaceholderGen; Sedan(2004-2009)
Nissan; Tiida; PlaceholderGen; Hatchback(2004-2009)
Nissan; Titan; PlaceholderGen;
Nissan; Trade; PlaceholderGen;
Nissan; Urvan; II(1999-2001);
Nissan; Urvan; I(1987-1999);
Nissan; Vanette; III(1995-2001);
Nissan; Vanette; II(1990-1995);
Nissan; Vanette; I(1986-1990);
Nissan; Xterra; II(2004-2008);
Nissan; Xterra; I(2001-2004);
Opel; Astra; L(2021-teraz); HatchbackElectric(2024-teraz)
Opel; Astra; L(2021-teraz); SportsTourer(2022-teraz)
Opel; Astra; L(2021-teraz); SportsTourerPlug-In(2022-teraz)
Opel; Astra; L(2021-teraz); Hatchback(2021-teraz)
Opel; Astra; L(2021-teraz); HatchbackPlug-In(2021-teraz)
Opel; Astra; K(2015-2022); HatchbackFacelifting(2019-2021)
Opel; Astra; K(2015-2022); SportstourerFacelifting(2019-2022)
Opel; Astra; K(2015-2022); GTC(2016-2018)
Opel; Astra; K(2015-2022); SportsTourer(2016-2019)
Opel; Astra; K(2015-2022); Hatchback5d(2015-2019)
Opel; Astra; J(2009-2019); OPC(2012-2018)
Opel; Astra; J(2009-2019); SportsTourerFacelifting(2012-2015)
Opel; Astra; J(2009-2019); Hatchback5dFacelifting(2012-2015)
Opel; Astra; J(2009-2019); Sedan(2012-2019)
Opel; Astra; J(2009-2019); GTC(2011-2018)
Opel; Astra; J(2009-2019); SportsTourer(2010-2012)
Opel; Astra; J(2009-2019); Hatchback5d(2009-2012)
Opel; Astra; H(2004-2014); Cabrio(2006-2011)
Opel; Astra; H(2004-2014); GTC(2005-2011)
Opel; Astra; H(2004-2014); Sedan(2004-2013)
Opel; Astra; H(2004-2014); Hatchback5d(2004-2013)
Opel; Astra; H(2004-2014); Kombi(2004-2014)
Opel; Astra; G(1998-2009); Cabrio(2001-2006)
Opel; Astra; G(1998-2009); Coupe(2000-2005)
Opel; Astra; G(1998-2009); Hatchback(1998-2009)
Opel; Astra; G(1998-2009); Sedan(1998-2009)
Opel; Astra; G(1998-2009); Kombi(1998-2009)
Opel; Astra; F(1991-2002); Cabrio(1993-2001)
Opel; Astra; F(1991-2002); Kombi(1991-2002)
Opel; Astra; F(1991-2002); Sedan(1991-2002)
Opel; Astra; F(1991-2002); Hatchback(1991-2002)
Opel; Combo; E(2018-teraz); e-LifeStandard(2021-teraz)
Opel; Combo; E(2018-teraz); e-LifeXL(2021-teraz)
Opel; Combo; E(2018-teraz); e-ComboStandard(2021-teraz)
Opel; Combo; E(2018-teraz); e-ComboXL(2021-teraz)
Opel; Combo; E(2018-teraz); Cargo(2018-teraz)
Opel; Combo; E(2018-teraz); CargoXL(2018-teraz)
Opel; Combo; E(2018-teraz); Kombivan(2018-teraz)
Opel; Combo; E(2018-teraz); KombivanLong(2018-teraz)
Opel; Combo; D(2011-2018); VanL1(2011-2018)
Opel; Combo; D(2011-2018); VanL2(2011-2018)
Opel; Combo; D(2011-2018); Tour(2011-2018)
Opel; Combo; C(2001-2011); Tour(2002-2011)
Opel; Combo; C(2001-2011); Van(2001-2011)
Opel; Combo; B(1994-2001);
Opel; Corsa; F(2019-teraz); Hatchback5dFacelifting(2024-teraz)
Opel; Corsa; F(2019-teraz); CORSA-eFacelifting(2024-teraz)
Opel; Corsa; F(2019-teraz); Hatchback5d(2019-2024)
Opel; Corsa; F(2019-teraz); CORSA-e(2019-2024)
Opel; Corsa; E(2014-2019); GSi(2018-2019)
Opel; Corsa; E(2014-2019); Van(2015-2019)
Opel; Corsa; E(2014-2019); Hatchback3d(2014-2019)
Opel; Corsa; E(2014-2019); Hatchback5d(2014-2019)
Opel; Corsa; D(2006-2014); VanFacelifting(2011-2014)
Opel; Corsa; D(2006-2014); Hatchback5dFacelifting(2009-2014)
Opel; Corsa; D(2006-2014); Hatchback3dFacelifting(2009-2014)
Opel; Corsa; D(2006-2014); OPC(2007-2014)
Opel; Corsa; D(2006-2014); Hatchback(2006-2014)
Opel; Corsa; D(2006-2014); Van(2006-2011)
Opel; Corsa; C(2000-2006);
Opel; Corsa; B(1993-2000); Kombi(1999-2000)
Opel; Corsa; B(1993-2000); Hatchback(1993-2000)
Opel; Corsa; A(1982-1993); Hatchback(1982-1993)
Opel; Corsa; A(1982-1993); Sedan(1982-1993)
Opel; Crossland/Crossland X; PlaceholderGen; CrossoverFacelifting(2020-teraz)
Opel; Crossland/Crossland X; PlaceholderGen; Crossover(2017-2020)
Opel; Grandland/Grandland X; PlaceholderGen; SUVFacelifting(2021-teraz)
Opel; Grandland/Grandland X; PlaceholderGen; HybridFacelifting(2021-teraz)
Opel; Grandland/Grandland X; PlaceholderGen; Hybrid4(2019-2021)
Opel; Grandland/Grandland X; PlaceholderGen; SUV(2017-2021)
Opel; Insignia; II(2017-teraz); GrandSportFacelifting(2020-teraz)
Opel; Insignia; II(2017-teraz); SportsTourerFacelifting(2020-teraz)
Opel; Insignia; II(2017-teraz); GrandSportGSiFacelifting(2020-teraz)
Opel; Insignia; II(2017-teraz); SportsTourerGSiFacelifting(2020-teraz)
Opel; Insignia; II(2017-teraz); GrandSportGSi(2017-2020)
Opel; Insignia; II(2017-teraz); CountryTourer(2017-2020)
Opel; Insignia; II(2017-teraz); SportsTourerGSi(2017-2020)
Opel; Insignia; II(2017-teraz); GrandSport(2017-2020)
Opel; Insignia; II(2017-teraz); SportsTourer(2017-2020)
Opel; Insignia; I(2008-2017); HatchbackOPCFacelifting(2013-2016)
Opel; Insignia; I(2008-2017); HatchbackFacelifting(2013-2017)
Opel; Insignia; I(2008-2017); SportsTourerFacelifting(2013-2017)
Opel; Insignia; I(2008-2017); SedanOPCFacelifting(2013-2016)
Opel; Insignia; I(2008-2017); SedanFacelifting(2013-2017)
Opel; Insignia; I(2008-2017); SportsTourerOPCFacelifting(2013-2016)
Opel; Insignia; I(2008-2017); CountryTourer(2013-2016)
Opel; Insignia; I(2008-2017); SportsTourerOPC(2009-2013)
Opel; Insignia; I(2008-2017); HatchbackOPC(2009-2013)
Opel; Insignia; I(2008-2017); SedanOPC(2009-2013)
Opel; Insignia; I(2008-2017); SportsTourer(2009-2013)
Opel; Insignia; I(2008-2017); Sedan(2008-2013)
Opel; Insignia; I(2008-2017); Hatchback(2008-2013)
Opel; Mokka; II(2020-teraz); SUV(2020-teraz)
Opel; Mokka; II(2020-teraz); SUV-e(2020-teraz)
Opel; Mokka; I(2012-2019); X(2016-2019)
Opel; Mokka; I(2012-2019); SUV(2012-2017)
Opel; Movano; III(2010-teraz); FurgonL2H2FWD(2010-teraz)
Opel; Movano; III(2010-teraz); FurgonL3H2FWD(2010-teraz)
Opel; Movano; III(2010-teraz); FurgonL3H2RWDSRW-DRW(2010-teraz)
Opel; Movano; III(2010-teraz); FurgonL4H2RWD(2010-teraz)
Opel; Movano; II(2003-2010);
Opel; Movano; I(1999-2003);
Opel; Vivaro; C(2019-teraz); Vivaro-eKombiLong(2021-teraz)
Opel; Vivaro; C(2019-teraz); Vivaro-eKombiExtraLong(2021-teraz)
Opel; Vivaro; C(2019-teraz); Vivaro-eFurgonCompact(2020-teraz)
Opel; Vivaro; C(2019-teraz); Vivaro-eFurgonLong(2020-teraz)
Opel; Vivaro; C(2019-teraz); Vivaro-eFurgonExtraLong(2020-teraz)
Opel; Vivaro; C(2019-teraz); Vivaro-eZałogowyLong(2020-teraz)
Opel; Vivaro; C(2019-teraz); Vivaro-eZałogowyExtraLong(2020-teraz)
Opel; Vivaro; C(2019-teraz); KombiLong(2019-teraz)
Opel; Vivaro; C(2019-teraz); KombiCompact(2019-teraz)
Opel; Vivaro; C(2019-teraz); KombiExtraLong(2019-teraz)
Opel; Vivaro; C(2019-teraz); FurgonCompact(2019-teraz)
Opel; Vivaro; C(2019-teraz); FurgonLong(2019-teraz)
Opel; Vivaro; C(2019-teraz); FurgonExtraLong(2019-teraz)
Opel; Vivaro; B(2014-2019); KombiLongH12
Opel; Vivaro; B(2014-2019); FurgonExtraLongH12
Opel; Vivaro; B(2014-2019); KombiExtraLongH12
Opel; Vivaro; B(2014-2019); FurgonLongH12
Opel; Vivaro; B(2014-2019); FurgonLongH12
Opel; Vivaro; B(2014-2019); KombiLongH12
Opel; Vivaro; B(2014-2019); FurgonLongH22
Opel; Vivaro; B(2014-2019); FurgonExtraLongH22
Opel; Vivaro; A(2001-2014); VanzpojedyncząkabinąL2(2001-2014)
Opel; Vivaro; A(2001-2014); VanzpodwójnąkabinąL1(2001-2014)
Opel; Vivaro; A(2001-2014); VanzpodwójnóąkabinóąL2(2001-2014)
Opel; Vivaro; A(2001-2014); CombiL1(2001-2014)
Opel; Vivaro; A(2001-2014); CombiL2(2001-2014)
Opel; Vivaro; A(2001-2014); Podwozie(2001-2014)
Opel; Vivaro; A(2001-2014); Tour(2001-2014)
Opel; Vivaro; A(2001-2014); VanzpojedyncząkabinąL1(2001-2014)
Opel; Zafira; D(2019-teraz); ElectricFacelifting(2024-teraz)
Opel; Zafira; D(2019-teraz); Compact-e(2020-2024)
Opel; Zafira; D(2019-teraz); Long-e(2020-2024)
Opel; Zafira; D(2019-teraz); ExtraLong-e(2020-2024)
Opel; Zafira; D(2019-teraz); Compact(2019-2024)
Opel; Zafira; D(2019-teraz); Long(2019-2024)
Opel; Zafira; D(2019-teraz); ExtraLong(2019-2024)
Opel; Zafira; C(2011-2019); TourerFacelifting(2016-2019)
Opel; Zafira; C(2011-2019); Tourer(2011-2016)
Opel; Zafira; B(2005-2014);
Opel; Zafira; A(1999-2005);
Opel; Adam; PlaceholderGen; HatchbackS(2015-2019)
Opel; Adam; PlaceholderGen; HatchbackRocks(2015-2019)
Opel; Adam; PlaceholderGen; Hatchback(2012-2019)
Opel; Agila; B(2007-2014);
Opel; Agila; A(2000-2007);
Opel; Ampera; PlaceholderGen;
Opel; Antara; PlaceholderGen; SUVFacelifting(2010-2015)
Opel; Antara; PlaceholderGen; SUV(2006-2010)
Opel; Ascona; C(1981-1988); Sedan(1981-1988)
Opel; Ascona; C(1981-1988); Cabrio(1981-1988)
Opel; Ascona; C(1981-1988); Kombi(1981-1988)
Opel; Ascona; B(1975-1981); Sedan(1975-1981)
Opel; Ascona; B(1975-1981); Coupe(1975-1981)
Opel; Ascona; A(1970-1975); Sedan(1970-1975)
Opel; Ascona; A(1970-1975); Kombi(1970-1975)
Opel; Calibra; PlaceholderGen;
Opel; Campo; PlaceholderGen;
Opel; Cascada; PlaceholderGen;
Opel; Commodore; C(1978-1982); Kombi(1980-1982)
Opel; Commodore; C(1978-1982); Sedan(1978-1982)
Opel; Commodore; B(1972-1978); Sedan(1972-1977)
Opel; Commodore; B(1972-1978); Coupe(1972-1977)
Opel; Commodore; B(1972-1978); Cabrio(1972-1978)
Opel; Commodore; A(1967-1972);
Opel; Frontera; B(1998-2004); Standard(1998-2004)
Opel; Frontera; B(1998-2004); Sport(1998-2004)
Opel; Frontera; A(1991-1998); Standard(1991-1998)
Opel; Frontera; A(1991-1998); Sport(1991-1998)
Opel; GT; II(2006-2009);
Opel; GT; I(1968-1973);
Opel; Kadett; E(1984-1994); Cabrio(1987-1993)
Opel; Kadett; E(1984-1994); Combo(1986-1994)
Opel; Kadett; E(1984-1994); Sedan(1985-1991)
Opel; Kadett; E(1984-1994); Kombi(1984-1991)
Opel; Kadett; E(1984-1994); Hatchback(1984-1991)
Opel; Kadett; D(1979-1984); Hatchback(1979-1984)
Opel; Kadett; D(1979-1984); Kombi(1979-1984)
Opel; Kadett; C(1973-1979); Hatchback(1973-1979)
Opel; Kadett; C(1973-1979); Kombi(1973-1979)
Opel; Kadett; C(1973-1979); Coupe(1973-1979)
Opel; Kadett; B(1965-1973);
Opel; Kadett; A(1962-1965);
Opel; Kapitan; B(1969-1970);
Opel; Kapitan; A(1964-1968);
Opel; Kapitan; P2(1959-1963);
Opel; Kapitan; P1(1958-1959);
Opel; Kapitan; V(1955-1958);
Opel; Kapitan; IV(1953-1955);
Opel; Kapitan; III(1951-1953);
Opel; Kapitan; II(1948-1951);
Opel; Kapitan; I(1938-1940);
Opel; Karl; PlaceholderGen;
Opel; Manta; B(1975-1988);
Opel; Manta; A(1970-1975);
Opel; Meriva; II(2010-2017); MikrovanFacelifting(2014-2017)
Opel; Meriva; II(2010-2017); Mikrovan(2010-2013)
Opel; Meriva; I(2002-2010);
Opel; Monterey; II(1998-1999);
Opel; Monterey; I(1991-1998); Terenowy(1991-1998)
Opel; Monterey; I(1991-1998); LTD(1991-1998)
Opel; Monza; PlaceholderGen;
Opel; Omega; B(1994-2004); Kombi(1994-2004)
Opel; Omega; B(1994-2004); Sedan(1994-2003)
Opel; Omega; A(1986-1994); Sedan(1986-1994)
Opel; Omega; A(1986-1994); Kombi(1986-1994)
Opel; Rekord; E(1977-1986); Sedan(1977-1986)
Opel; Rekord; E(1977-1986); Kombi(1977-1986)
Opel; Rekord; D(1972-1977); Coupe(1972-1977)
Opel; Rekord; D(1972-1977); Kombi(1972-1977)
Opel; Rekord; D(1972-1977); Sedan(1972-1977)
Opel; Rekord; C(1966-1972); Coupe(1966-1972)
Opel; Rekord; C(1966-1972); Kombi(1966-1972)
Opel; Rekord; C(1966-1972); Sedan(1966-1972)
Opel; Rekord; B(1965-1966);
Opel; Rekord; A(1963-1965); Sedan(1963-1965)
Opel; Rekord; A(1963-1965); Kombi(1963-1965)
Opel; Senator; B(1987-1993);
Opel; Senator; A(1978-1987);
Opel; Signum; PlaceholderGen;
Opel; Sintra; PlaceholderGen;
Opel; Speedster; PlaceholderGen;
Opel; Tigra; II(2004-2009);
Opel; Tigra; I(1994-2000);
Opel; Vectra; C(2002-2008); OPC(2005-2008)
Opel; Vectra; C(2002-2008); Sedan(2002-2008)
Opel; Vectra; C(2002-2008); Kombi(2002-2008)
Opel; Vectra; C(2002-2008); Hatchback(2002-2008)
Opel; Vectra; B(1995-2002); Sedan(1995-2002)
Opel; Vectra; B(1995-2002); Kombi(1995-2002)
Opel; Vectra; B(1995-2002); Hatchback(1995-2002)
Opel; Vectra; A(1988-1995); Sedan(1988-1995)
Opel; Vectra; A(1988-1995); Hatchback(1988-1995)
Peugeot;2008; II(2019-teraz); SUVFacelifting(2023-teraz)
Peugeot;2008; II(2019-teraz); e-SUVFacelifting(2023-teraz)
Peugeot;2008; II(2019-teraz); SUV(2019-2023)
Peugeot;2008; II(2019-teraz); e-SUV(2019-2023)
Peugeot;2008; I(2013-2019); SUVFacelifting(2016-2019)
Peugeot;2008; I(2013-2019); SUV(2013-2016)
Peugeot;208; II(2019-teraz); HatchbackFacelifting(2024-teraz)
Peugeot;208; II(2019-teraz); e-208Facelifting(2024-teraz)
Peugeot;208; II(2019-teraz); e-208(2019-2024)
Peugeot;208; II(2019-teraz); Hatchback(2019-2024)
Peugeot;208; I(2012-2019); VanFacelifting(2016-2018)
Peugeot;208; I(2012-2019); GTiFacelifting(2015-2018)
Peugeot;208; I(2012-2019); Hatchback3dFacelifting(2015-2018)
Peugeot;208; I(2012-2019); Hatchback5dFacelifting(2015-2019)
Peugeot;208; I(2012-2019); GTi(2013-2015)
Peugeot;208; I(2012-2019); Hatchback3d(2012-2015)
Peugeot;208; I(2012-2019); Van(2012-2016)
Peugeot;208; I(2012-2019); Hatchback5d(2012-2015)
Peugeot;3008; II(2016-teraz); CrossoverFacelifting(2020-teraz)
Peugeot;3008; II(2016-teraz); Plug-InHybridFacelifting(2020-teraz)
Peugeot;3008; II(2016-teraz); Plug-InHybrid(2019-2020)
Peugeot;3008; II(2016-teraz); Crossover(2016-2020)
Peugeot;3008; I(2009-2016); CrossoverFacelifting(2013-2016)
Peugeot;3008; I(2009-2016); Crossover(2009-2016)
Peugeot;3008; III(2023-teraz);
Peugeot;308; III(2021-teraz); Hatchback(2021-teraz)
Peugeot;308; III(2021-teraz); HatchbackPlug-In(2021-teraz)
Peugeot;308; III(2021-teraz); SW(2021-teraz)
Peugeot;308; III(2021-teraz); SWPlug-In(2021-teraz)
Peugeot;308; II(2013-2021); HatchbackGTFacelifting(2019-2021)
Peugeot;308; II(2013-2021); SWGTFacelifting(2019-2021)
Peugeot;308; II(2013-2021); GTiFacelifting(2017-2021)
Peugeot;308; II(2013-2021); SWFacelifting(2017-2021)
Peugeot;308; II(2013-2021); HatchbackFacelifting(2017-2021)
Peugeot;308; II(2013-2021); GTi(2016-2017)
Peugeot;308; II(2013-2021); GTSW(2015-2017)
Peugeot;308; II(2013-2021); HatchbackGT(2015-2017)
Peugeot;308; II(2013-2021); SW(2014-2017)
Peugeot;308; II(2013-2021); Hatchback5d(2013-2017)
Peugeot;308; I(2007-2015); CCFacelifting(2011-2014)
Peugeot;308; I(2007-2015); SWFacelifting(2011-2013)
Peugeot;308; I(2007-2015); KombiFacelifting(2011-2015)
Peugeot;308; I(2007-2015); Hatchback5dFacelifting(2011-2013)
Peugeot;308; I(2007-2015); Kombi(2008-2011)
Peugeot;308; I(2007-2015); SW(2008-2011)
Peugeot;308; I(2007-2015); CC(2008-2011)
